Марка,Модель,Год выпуска,Двигатель,Мощность,КПП,Привод,Цвет,Пробег,Руль,Поколение,Комплектация,Цена
Лада,2106,1995,"бензин, 1.6 л","75 л.с., налог",механика,задний,бежевый,69 855,левый,1 поколение,1.6 MT4 2106,100000
Лада,2106,2002,"бензин, 1.6 л","75 л.с., налог",механика,задний,коричневый,65 000,левый,1 поколение,1.6 MT 21065,90000
Лада,2106,1992,"бензин, 1.3 л","64 л.с., налог",механика,задний,бежевый,40 000,левый,1 поколение,1.3 MT 21063,40000
Лада,Гранта,2012,"бензин, 1.6 л","82 л.с., налог",механика,передний,серебристый,88 940,левый,1 поколение,1.6 MT Стандарт,269000
Лада,Приора,2011,"бензин, 1.6 л","98 л.с., налог",механика,передний,черный,90 000,левый,1 поколение,0,1300000
Лада,Гранта,2012,"бензин, 1.6 л","87 л.с., налог",механика,передний,черный,164 000,левый,1 поколение,1.6 MT Норма 012,280000
Лада,Приора,2011,"бензин, 1.6 л","98 л.с., налог",механика,передний,серый,154 000,левый,1 поколение,0,250000
Лада,1111 Ока,2004,"бензин, 0.7 л","33 л.с., налог",механика,передний,белый,70 000,левый,1 поколение,0.6 MT 11113,44999
Лада,2108,2000,"бензин, 1.5 л","68 л.с., налог",механика,передний,белый,150 000,левый,"1 поколение, рестайлинг",1.5 MT 21083-01 Норма,70000
Лада,2107,2001,"бензин, 1.6 л","74 л.с., налог",механика,задний,бордовый,61 000,0,1 поколение,1.6 MT 21074-30-011,54000
Лада,Гранта,2014,"бензин, 1.6 л","98 л.с., налог",АКПП,передний,белый,61 000,левый,1 поколение,1.6 AT Люкс,485000
Лада,21099,1995,"бензин, 1.5 л","70 л.с., налог",механика,передний,белый,93 800,левый,1 поколение,1.5 MT 21099-00 Стандарт,40000
Лада,2108,1996,"бензин, 1.5 л","70 л.с., налог",механика,передний,синий,100 000,левый,"1 поколение, рестайлинг",0,100000
Лада,2114 Самара,2012,"бензин, 1.6 л","81 л.с., налог",механика,передний,белый,78,левый,1 поколение,0,300000
Лада,2108,1990,"бензин, 1.3 л","64 л.с., налог",механика,передний,красный,128 866,левый,1 поколение,1.3 MT 21086,22000
Лада,21099,1997,"бензин, 1.5 л","70 л.с., налог",механика,передний,белый,200 000,левый,1 поколение,1.5 MT 21099-00 Стандарт,50000
Лада,Калина,2011,"бензин, 1.6 л","84 л.с., налог",механика,передний,белый,46 000,0,1 поколение,1.6 MT Норма 11173-40-060,375000
Лада,2106,1985,"бензин, 1.3 л","64 л.с., налог",механика,задний,зеленый,97 000,левый,1 поколение,1.3 MT 21063,44000
Лада,Приора,2012,"бензин, 1.6 л","98 л.с., налог",механика,передний,черный,183 000,левый,1 поколение,1.6 MT Норма 21723-21-041,229000
Лада,4x4 2131 Нива,2020,"бензин, 1.7 л","83 л.с., налог",механика,4WD,коричневый,16 900,левый,"1 поколение, рестайлинг",0,850000
Лада,2115 Самара,2001,"бензин, 1.5 л","76 л.с., налог",механика,передний,белый,270 614,левый,1 поколение,1.5i MT Базовая,90000
Лада,2110,2004,"бензин, 1.5 л","78 л.с., налог",механика,передний,зеленый,276 600,0,1 поколение,1.5i MT 21102,95000
Лада,4x4 2121 Нива,2019,"бензин, 1.7 л","83 л.с., налог",механика,4WD,зеленый,52 000,левый,"1 поколение, рестайлинг",1.7 MT Luxe,715000
Лада,2114 Самара,2011,"бензин, 1.6 л","98 л.с., налог",механика,передний,белый,159 000,левый,1 поколение,1.6 MT 211440-26,130000
Лада,2108,1992,"бензин, 1.3 л","64 л.с., налог",механика,передний,белый,200 000,левый,1 поколение,1.3 MT 21086,37000
Лада,Приора,2009,"бензин, 1.6 л","98 л.с., налог",механика,передний,черный,155 000,левый,1 поколение,1.6 MT Люкс 21723-01-018,152000
Лада,2112,2008,"бензин, 1.6 л","89 л.с., налог",механика,передний,серебристый,250 000,левый,1 поколение,1.6 MT Базовая 5-дв. 21124,130000
Лада,2101,1985,"бензин, 1.2 л","59 л.с., налог",механика,задний,оранжевый,152 000,левый,1 поколение,1.2 MT 21013,50000
Лада,2106,1996,"бензин, 1.5 л","72 л.с., налог",механика,задний,белый,11 000,левый,1 поколение,0,60000
Лада,4x4 2121 Нива,1996,"бензин, 1.7 л","79 л.с., налог",механика,4WD,бежевый,93 137,левый,1 поколение,0,145000
Лада,Приора,2018,"бензин, 1.6 л","106 л.с., налог",механика,передний,белый,77 000,левый,"1 поколение, рестайлинг",0,597000
Лада,4x4 2121 Нива,2018,"бензин, 1.7 л","83 л.с., налог",механика,4WD,фиолетовый,70 000,левый,1 поколение,0,599000
Лада,4x4 2121 Нива,2016,"бензин, 1.7 л","83 л.с., налог",механика,4WD,зеленый,52 000,левый,1 поколение,1.7 MT,520000
Лада,21099,2003,"бензин, 1.5 л","78 л.с., налог",механика,передний,зеленый,270 000,левый,1 поколение,1.5i MT 210992-21 Норма,98000
Лада,2112,2008,"бензин, 1.6 л","81 л.с., налог",механика,передний,0,150 000,левый,1 поколение,1.6 MT Базовая 5-дв.,90000
Лада,2105,2010,"бензин, 1.6 л","72 л.с., налог",механика,задний,белый,107 000,0,1 поколение,1.6 MT 21054-30,90000
Лада,4x4 2121 Нива,1998,"бензин, 1.7 л","79 л.с., налог",механика,4WD,белый,480 000,левый,1 поколение,0,140000
Лада,Гранта,2015,"бензин, 1.6 л","87 л.с., налог",механика,передний,бордовый,38 000,левый,1 поколение,1.6 MT Норма Классик+,440000
Лада,Приора,2008,"бензин, 1.6 л","98 л.с., налог",механика,передний,зеленый,148 000,левый,1 поколение,0,195000
Лада,2112,2006,"бензин, 1.6 л","89 л.с., налог",механика,передний,бежевый,140 000,левый,1 поколение,1.6 MT Базовая 5-дв. 21124,160000
Лада,2107,2003,"бензин, 1.6 л","74 л.с., налог",механика,задний,белый,94 713,0,1 поколение,0,59000
Лада,2107,2010,"бензин, 1.6 л","72 л.с., налог",механика,задний,белый,85 000,0,1 поколение,1.6 MT 21074-30-015 Стандарт,105000
Лада,2107,2007,"бензин, 1.6 л","74 л.с., налог",механика,задний,синий,170 000,0,1 поколение,0,85000
Лада,2107,2010,"бензин, 1.6 л","72 л.с., налог",механика,задний,серебристый,62 500,0,1 поколение,1.6 MT 21074-40-015,188000
Лада,2112,2000,"бензин, 1.5 л","91 л.с., налог",механика,передний,серебристый,100 000,левый,1 поколение,1.5 MT Базовая 5-дв. 2112,85000
Лада,2107,2003,"бензин, 1.5 л","71 л.с., налог",механика,задний,зеленый,39 000,0,1 поколение,1.5 MT5 2107 ,105000
